paperId;authorId
7702;10301
7703;298
7704;10302
7705;10303
7706;10304
7708;10305
7708;10306
7708;5486
7709;10307
7711;10308
7711;10309
7711;10310
7711;10311
7714;10312
7714;10313
7714;10314
7715;1679
7715;5242
7715;1682
7717;10315
7718;10316
7718;8768
7718;10317
7719;10318
7720;10319
7721;568
7722;10320
7722;10321
7722;10322
7723;10323
7726;10324
7727;10325
7728;10326
7728;10327
7729;6242
7729;6243
7729;6244
7729;6245
7729;6246
7729;6247
7729;6248
7729;6249
7730;10328
7730;10329
7730;10330
7731;1645
7732;10331
7733;10332
7736;10333
7736;8858
7737;97
7738;10334
7739;10335
7740;10336
7741;10337
7742;10338
7743;10339
7743;10340
7744;9914
7744;9916
7744;10341
7744;9917
7745;10342
7745;10343
7746;10344
7746;10345
7746;10346
7747;298
7748;10347
7748;10348
7749;10349
7749;10350
7749;10351
7750;10352
7750;10353
7751;10354
7752;10355
7753;579
7754;10356
7754;10357
7754;10358
7754;10359
7755;7116
7755;2140
7756;10360
7756;3511
7757;10361
7758;10362
7759;2963
7760;10363
7760;10364
7760;10365
7760;10366
7760;10367
7761;10368
7762;263
7762;4999
7763;10369
7764;10370
7764;10371
7765;1134
7766;10372
7768;10373
7768;10374
7769;10375
7770;10376
7771;10377
7772;10378
7774;10379
7774;10380
7774;10381
7774;10382
7774;10383
7775;10384
7776;10385
7777;10386
7777;10387
7777;10388
7777;10389
7778;10390
7778;10391
7779;10392
7780;10393
7780;10394
7780;10395
7781;10396
7781;10397
7782;1046
7783;10398
7783;10399
7785;10400
7785;10401
7785;10402
7786;10403
7786;10404
7786;10405
7786;10406
7786;10407
7786;10337
7786;10408
7786;10409
7786;10410
7786;10411
7787;10412
7787;3530
7788;10413
7789;10414
7789;10415
7790;10416
7790;10417
7791;10418
7791;10419
7793;10420
7793;10421
7793;10422
7794;10423
7796;10424
7797;7180
7799;10425
7799;10426
7800;10427
7801;10428
7801;10429
7801;10430
7802;10431
7802;10432
7802;10433
7803;4902
7803;5375
7803;10434
7803;3821
7803;3822
7804;78
7805;10435
7806;10436
7806;10437
7807;10438
7807;10439
7808;10440
7808;10441
7808;10442
7809;10443
7809;10444
7809;10445
7809;10446
7809;10447
7809;10448
7810;10449
7811;10450
7811;10451
7812;1279
7812;1280
7814;2031
7815;10452
7817;9683
7818;10453
7820;10454
7821;10455
7822;10456
7822;3029
7822;10457
7822;10458
7823;1232
7823;1233
7824;10459
7826;10460
7826;10461
7827;10462
7828;6722
7828;6723
7829;1568
7829;10463
7829;10464
7831;10465
7831;10466
7831;10467
7832;10468
7832;10469
7833;9683
7834;10470
7835;4786
7837;10471
7838;10472
7838;10473
7838;10474
7838;10475
7839;10476
7840;10477
7841;10478
7841;10479
7842;10480
7842;10481
7843;10482
7843;10483
7843;10484
7844;10485
7845;10486
7846;10487
7846;10488
7847;7279
7847;10489
7848;10490
7848;10491
7849;10492
7849;10493
7850;10494
7850;10495
7850;10496
7851;10497
7852;4789
7854;40
7855;10498
7855;10499
7856;1945
7857;10500
7858;1317
7859;10501
7860;6975
7861;10502
7861;10503
7861;10504
7862;10505
7863;5375
7863;5376
7864;10506
7864;10507
7864;10508
7864;10509
7865;10510
7865;10511
7865;10512
7865;10513
7866;10514
7867;100
7867;183
7868;10515
7869;10516
7869;10517
7869;10518
7869;10519
7870;10520
7871;7634
7871;8401
7872;10521
7874;10522
7875;10523
7876;505
7876;506
7877;10524
7879;10525
7880;10526
7880;10527
7881;10528
7882;10529
7882;8188
7883;2990
7884;10530
7885;10531
7885;10532
7886;2971
7886;10533
7886;10534
7886;10076
7887;10535
7888;10536
7889;10537
7890;10538
7891;10539
7891;10540
7891;10541
7892;10542
7893;10543
7893;10544
7893;1680
7893;10545
7894;10546
7894;10547
7895;7736
7895;10548
7897;10549
7898;10550
7899;10551
7900;1166
7900;10552
7900;10553
7900;10554
7901;10555
7901;10556
7902;10557
7903;10558
7903;10559
7905;183
7905;8653
7905;102
7905;1062
7905;100
7906;10560
7907;10561
7907;10562
7908;10563
7908;10564
7908;10565
7909;10566
7911;4240
7911;4241
7911;4242
7912;10567
7913;10568
7914;10569
7914;10570
7914;10571
7916;3043
7917;3259
7918;9021
7918;10572
7919;10573
7919;10574
7920;10575
7920;10576
7921;10577
7921;10578
7921;10579
7922;10580
7922;10581
7923;5953
7924;537
7925;3225
7926;10582
7926;10583
7926;10584
7927;10585
7928;10586
7928;10587
7928;10588
7928;10589
7929;10590
7930;10591
7930;10592
7930;10593
7931;10594
7932;4281
7932;10595
7933;10596
7933;10597
7934;9063
7935;10598
7935;10599
7935;3652
7936;10600
7936;10601
7937;10602
7939;10603
7940;10604
7940;10605
7940;10606
7942;10607
7943;10608
7944;10609
7944;10610
7946;10611
7947;10612
7947;10613
7948;10614
7948;10615
7949;10616
7950;10617
7950;10618
7951;10619
7951;10620
7952;3031
7953;10621
7953;10622
7954;10623
7955;425
7959;10624
7960;2679
7960;10625
7960;2681
7960;2682
7960;10626
7961;567
7962;10627
7962;10628
7965;10629
7966;10630
7966;10631
7966;10632
7967;10633
7968;10634
7969;10635
7971;10636
7971;10637
7972;10638
7974;10639
7975;701
7976;10640
7976;10641
7976;10642
7976;10571
7976;10643
7977;5431
7977;10349
7977;5756
7977;10644
7978;10645
7979;10646
7979;10647
7980;10648
7980;10649
7981;2742
7982;10650
7983;10651
7984;10652
7985;2684
7987;10653
7987;10654
7988;10655
7988;10656
7989;2470
7990;445
7991;10657
7991;10658
7991;10659
7991;6926
7992;10016
7992;10660
7992;10661
7992;10662
7992;10663
7993;10664
7994;10665
7994;7310
7995;10666
7995;10667
7995;10668
7996;10669
7996;10670
7996;124
7997;10671
7998;10672
7999;100
7999;181
8000;10673
8003;4640
8004;10674
8004;10675
8005;10676
8006;10677
8006;10678
8006;10679
8006;10680
8007;10681
8007;10682
8008;10683
8008;10684
8009;1130
8010;6914
8011;1291
8011;6740
8012;2515
8012;8038
8012;7807
8012;10685
8013;10686
8014;8608
8014;8609
8015;10687
8016;6671
8017;63
8017;8749
8017;10181
8019;10688
8019;2878
8020;10689
8021;4902
8021;5375
8021;4904
8021;4905
8022;10690
8022;10691
8023;10692
8023;10693
8023;10694
8024;2436
8024;2437
8025;3781
8025;10695
8026;10696
8028;10697
8028;10698
8029;10699
8030;8610
8031;3632
8032;10700
8034;10701
8034;10702
8035;10703
8037;10704
8038;79
8039;10705
8040;1971
8041;9683
8042;10706
8042;10707
8042;10708
8043;10709
8043;10710
8044;10711
8044;10712
8044;10713
8045;4837
8047;10714
8048;2560
8049;10715
8049;10716
8049;6739
8049;10717
8051;10718
8051;10719
8052;10720
8053;10721
8054;10722
8056;10723
8056;10724
8057;10725
8057;10726
8058;10727
8059;10728
8060;10729
8061;10730
8061;10731
8062;10732
8062;1443
8063;10733
8064;10734
8065;10735
8065;10736
8066;10737
8066;10738
8067;5572
8067;5573
8067;5574
8068;3888
8069;1946
8069;1947
8070;10739
8071;6919
8072;10740
8074;10741
8074;10742
8074;1736
8074;10743
8074;10744
8074;10745
8074;10746
8074;10747
8074;5144
8074;1737
8075;10748
8075;10749
8076;10750
8079;10751
8080;10752
8080;10753
8080;10754
8080;10755
8080;3673
8080;10756
8080;10757
8082;10758
8082;10759
8082;10760
8083;10761
8084;10762
8085;10763
8085;10764
8086;10765
8087;10766
8089;3833
8090;3551
8090;557
8090;9743
8091;10767
8092;10768
8093;6141
8093;10769
8094;10770
8095;10771
8095;10772
8096;10773
8097;10774
8097;10775
8098;10776
8098;1205
8098;1207
8098;10777
8099;187
8099;3940
8099;3941
8100;8170
8101;10778
8102;10779
8103;721
8104;10780
8104;2702
8107;10781
8108;10782
8109;10783
8110;10784
8112;10785
8114;10786
8114;10787
8114;10788
8114;10789
8114;10790
8115;10791
8115;10792
8116;2343
8117;853
8117;852
8117;124
8118;10793
8118;10794
8119;10795
8120;10796
8120;10797
8121;2742
8122;10798
8123;10799
8123;10800
8123;10801
8124;6072
8125;10802
8125;10803
8125;10804
8127;7369
8128;10805
8128;10806
8128;10807
8129;10808
8129;10809
8129;10810
8129;10811
8129;10812
8129;10813
8129;10814
8130;10815
8130;10816
8130;10817
8130;10818
8131;10819
8132;10820
8133;10821
8135;10822
8135;10823
8135;10824
8136;10825
8136;10826
8137;10827
8137;10828
8138;10829
8140;10830
8140;10831
8141;10832
8142;10833
8143;5466
8144;10834
8145;10543
8145;3347
8145;1679
8145;7085
8146;10835
8148;6356
8149;10836
8150;10837
8150;10838
8151;10839
8152;10840
8154;10841
8155;10842
8155;10843
8156;10844
8156;10845
8157;10846
8158;3530
8159;2899
8160;3979
8161;10847
8161;10848
8161;10849
8163;10850
8163;10851
8163;10852
8164;8749
8165;10853
8165;10854
8165;10855
8166;10856
8167;10857
8167;10858
8168;10859
8168;10860
8169;10861
8170;1158
8170;10862
8170;10863
8170;10864
8171;10865
8171;10866
8172;10867
8173;2891
8173;2890
8173;10868
8174;10869
8174;10870
8174;10871
8175;10515
8176;5384
8176;10872
8176;10873
8177;10874
8178;10875
8178;10876
8178;10877
8179;10878
8179;10879
8179;10880
8179;10881
8180;10882
8182;10883
8184;10884
8185;10885
8185;10886
8186;10887
8186;10888
8186;124
8187;6726
8188;2557
8189;10889
8189;10890
8189;10891
8190;10892
8190;10893
8191;10894
8192;10895
8193;10896
8193;10897
8194;10898
8195;1158
8195;10899
8195;10900
8195;10901
8196;10902
8197;10903
8198;2339
8199;8069
8200;10904
8200;10905
8201;831
8201;832
8201;10906
8201;7470
8202;10907
8202;10908
8202;10909
8203;9667
8204;10910
8204;10911
8205;10912
8207;10913
8209;10914
8209;10915
8210;10916
8211;2676
8212;10917
8212;1323
8213;6325
8214;10918
8215;10919
8215;10920
8216;10921
8216;10922
8216;10923
8217;10924
8217;10925
8217;10926
8218;6304
8219;10927
8219;10928
8219;10929
8219;10930
8220;2324
8221;10931
8222;10932
8222;10933
8222;10934
8222;10935
8223;10936
8223;9444
8224;10937
8224;10938
8224;10939
8225;4163
8226;10940
8229;10941
8229;10942
8230;10943
8231;10944
8232;10945
8233;10946
8235;10947
8236;10948
8237;10949
8238;10950
8239;10951
8239;10952
8239;10953
8240;10954
8240;10955
8240;10956
8241;10957
8241;10958
8241;10959
8242;10960
8242;5148
8242;10961
8243;10962
8244;831
8244;832
8244;10963
8245;10964
8245;1833
8246;10965
8246;10966
8247;10967
8248;10968
8249;10969
8250;10970
8251;10971
8252;10972
8253;10973
8254;10974
8255;9653
8255;10975
8256;10976
8257;10977
8258;10978
8258;10979
8260;92
8261;10980
8261;10981
8262;10982
8262;10983
8262;10984
8262;10985
8262;10986
8263;10987
8264;10988
8264;10989
8265;10990
8267;10991
8267;10992
8268;6914
8269;3857
8270;10993
8270;10994
8271;5696
8272;6357
8272;1710
8273;10995
8273;10996
8273;10997
8274;10998
8275;10999
8275;11000
8276;2698
8277;11001
8277;11002
8277;11003
8278;8228
8279;11004
8280;11005
8281;11006
8283;3854
8284;11007
8285;11008
8285;11009
8286;11010
8286;11011
8288;11012
8288;11013
8288;11014
8288;11015
8288;11016
8288;11017
8288;11018
8288;11019
8288;11020
8288;11021
8288;11022
8288;11023
8289;4320
8289;11024
8290;11025
8290;11026
8291;11027
8292;11028
8294;9213
8296;11029
8297;2557
8298;11030
8299;11031
8299;11032
8299;11033
8300;11034
8300;11035
8301;11036
8301;3716
8301;11037
8302;11038
8303;11039
8303;11040
8303;11041
8304;11042
8304;2436
8305;11043
8305;11044
8305;6605
8305;11045
8306;11046
8307;11047
8308;11048
8308;11049
8309;8890
8310;844
8310;11050
8310;846
8311;11051
8311;11052
8311;11053
8311;11054
8311;11055
8312;11056
8312;11057
8313;11058
8313;11059
8314;11060
8315;11061
8315;11062
8315;11063
8316;11064
8317;11065
8318;11066
8319;2231
8319;3258
8320;10451
8320;10450
8321;1177
8322;11067
8323;11068
8324;11069
8325;2327
8326;11070
8327;11071
8328;11072
8328;11073
8328;11074
8329;11075
8330;11076
8332;11077
8332;11078
8332;11079
8333;128
8335;9409
8336;11080
8336;4896
8336;11081
8336;8327
8337;11082
8337;11083
8338;11084
8339;11085
8339;11086
8339;11087
8340;11088
8340;11089
8341;11090
8341;11091
8341;11092
8342;11093
8343;11094
8344;11095
8344;11096
8345;11097
8346;11098
8347;11099
8347;8130
8348;2259
8348;2260
8349;11100
8349;11101
8349;11102
8350;11103
8350;11104
8350;11105
8351;11106
8352;11107
8352;11108
8353;11109
8354;11110
8354;11111
8355;11112
8355;11113
8356;11114
8357;11115
8357;11116
8358;4465
8359;11117
8360;11118
8360;11119
8360;11120
8360;11121
8360;11122
8360;11123
8360;11124
8360;8082
8361;7302
8361;6383
8362;100
8362;182
8362;101
8362;102
8363;11125
8363;11126
8364;11127
8365;11128
8365;11129
8366;11130
8367;11131
8367;6193
8367;11132
8369;11133
8369;11134
8370;5568
8370;11135
8372;11136
8373;11137
8374;11138
8374;11139
8376;11140
8376;11141
8377;11142
8378;11143
8378;9378
8378;11144
8379;5516
8380;11145
8381;11146
8381;11147
8382;3928
8384;2041
8384;11148
8385;11149
8385;11150
8385;11151
8387;11152
8387;11153
8387;11154
8388;11155
8388;11156
8389;4593
8389;4594
8389;4595
8389;4596
8390;537
8391;7524
8391;11157
8393;11158
8394;5279
8395;11159
8396;11160
8397;11161
8398;11162
8399;11163
8400;1753
8400;1754
8403;505
8403;506
8404;6304
8405;11164
8405;11165
8405;11166
8406;3520
8407;2290
8408;11167
8409;6952
8410;11168
8411;11169
8413;11170
8413;7388
8413;11171
8413;11172
8414;11173
8414;11174
8415;9470
8416;11175
8416;11176
8416;11177
8418;11178
8419;11179
8419;11180
8419;11181
8420;7081
8420;11182
8420;11183
8422;11184
8422;11185
8422;9883
8422;11186
8423;11187
8423;11188
8423;11189
8423;8783
8423;11190
8425;11191
8426;11192
8427;11193
8428;6913
8429;774
8429;11194
8430;11195
8431;11196
8431;11197
8431;11198
8432;6042
8432;6041
8432;11199
8433;2034
8434;11200
8434;11201
8435;3043
8436;11202
8437;11203
8437;11204
8437;11205
8438;11206
8439;11207
8439;11208
8439;11209
8440;11210
8440;11211
8441;1093
8442;11212
8443;8687
8443;1205
8443;5017
8443;8688
8444;11213
8445;11214
8445;11215
8445;11216
8446;11217
8447;11218
8447;11219
8448;11220
8449;11221
8449;11222
8450;11223
8450;11224
8450;11225
8451;11226
8452;1572
8453;11227
8456;11228
8458;11229
8458;11230
8458;11231
8458;11232
8459;3993
8460;11233
8460;11234
8461;11235
8461;11236
8461;2733
8461;11237
8462;11238
8462;2558
8463;1925
8465;11239
8465;8689
8466;11240
8466;11241
8466;11242
8466;8719
8467;3928
8467;11243
8469;11244
8469;11245
8470;11246
8470;11247
8471;11248
8473;11249
8473;11250
8473;6044
8474;11251
8474;11252
8474;11253
8475;11254
8475;11255
8476;11256
8476;11257
8477;11258
8478;1355
8479;11259
8479;1263
8479;1264
8480;11260
8480;842
8480;11261
8481;2724
8481;11262
8482;11263
8483;11264
8484;1986
8485;11265
8485;9167
8486;365
8488;11266
8488;5499
8488;11093
8488;11267
8489;11268
8489;10294
8489;6857
8490;6726
8491;11269
8492;11270
8493;11271
8494;11272
8495;11273
8496;11274
8496;11275
8496;11276
8498;6111
8499;11277
8500;11278
8500;11279
8500;11280
8501;11281
8502;11282
8502;11283
8503;11284
8504;11285
8504;11286
8504;11287
8504;11288
8505;11289
8506;11290
8506;11291
8509;11292
8509;11293
8509;8717
8510;9203
8511;3994
8512;11294
8513;382
8513;1521
8514;11295
8514;8290
8515;11296
8516;11297
8517;7563
8517;23
8518;2676
8519;11298
8520;11299
8520;11300
8521;11301
8522;5019
8524;11302
8524;7094
8524;11303
8525;11304
8527;11305
8528;11306
8528;11307
8528;11308
8529;11309
8529;11310
8529;11311
8530;11312
8530;11313
8530;11314
8530;11315
8530;4535
8531;11316
8533;3071
8533;11317
8533;1316
8535;1662
8536;1169
8537;11318
8537;11319
8538;11320
8538;11321
8538;11322
8539;2040
8539;11323
8540;8327
8542;11324
8542;11325
8542;11326
8543;11327
8543;11328
8543;11329
8544;11330
8544;11331
8544;11332
8544;11333
8545;11334
8545;11335
8545;11336
8545;11337
8546;3386
8547;11338
8547;11339
8548;11340
8548;11341
8548;43
8548;3934
8549;5232
8550;11342
8550;11343
8550;11344
8551;11345
8551;11346
8551;11347
8551;11348
8552;11349
8553;11058
8554;11350
8555;10888
8555;11351
8556;11352
8557;3075
8559;11353
8560;11354
8560;5011
8561;11355
8561;11356
8562;11357
8563;4200
8565;645
8565;11358
8565;646
8565;11359
8565;11360
8565;648
8565;11332
8565;11361
8566;11362
8568;11363
8569;11364
8569;11365
8569;11366
8571;3854
8573;11367
8574;3433
8575;11368
8575;11369
8576;11370
8576;3441
8576;11371
8577;11372
8577;11373
8578;5444
8579;753
8580;11374
8581;831
8581;832
8581;1829
8582;2059
8583;11375
8583;11376
8584;11377
8585;1425
8586;1130
8587;11378
8587;11379
8587;11380
8588;11381
8588;8476
8590;11382
8590;11383
8590;11384
8590;11385
8591;11386
8591;11387
8591;11388
8591;11389
8592;11390
8593;11391
8593;11392
8593;11393
8593;11394
8595;505
8595;506
8596;11395
8597;11396
8597;11397
8600;1493
8601;11398
8601;11399
8602;11400
8603;323
8603;3576
8604;11401
8605;11402
8606;11403
8607;2103
8608;11404
8609;11405
8609;11406
8610;11407
8611;11408
8612;11409
8613;4413
8614;11410
8615;9239
8615;5930
8616;5351
8616;11411
8617;11412
8617;2830
8618;11413
8618;11414
8618;11415
8618;11416
8618;11417
8618;11418
8619;3035
8621;1557
8622;11419
8622;11420
8623;11421
8623;5223
8624;8960
8625;11422
8625;11423
8625;11424
8626;11425
8627;11426
8627;11427
8628;11428
8628;11429
8628;11430
8629;3635
8630;11431
8631;11432
8632;11433
8632;11434
8633;234
8633;11435
8635;8401
8636;11436
8637;11437
8637;11438
8638;11439
8638;11440
8639;11441
8640;4200
8641;11442
8642;1473
8643;11443
8643;11444
8644;11445
8644;11446
8644;11447
8645;297
8646;11448
8647;10438
8647;10439
8649;11449
8651;614
8652;11450
8652;11451
8652;11452
8652;11453
8652;11454
8652;11455
8654;11456
8654;11457
8654;11458
8655;5761
8655;3635
8656;11459
8657;2877
8657;1531
8658;11460
8658;11461
8659;11462
8660;4547
8661;11463
8663;11464
8663;11465
8665;11466
8666;11467
8667;11468
8667;11469
8668;11470
8668;11471
8668;11472
8669;11473
8670;11474
8671;5425
8672;69
8673;11475
8674;694
8675;11476
8675;11477
8676;11478
8676;11479
8677;621
8678;2084
8679;1939
8680;6726
8681;11480
8681;11481
8681;11482
8681;11483
8682;11484
8682;11485
8682;11486
8683;4221
8684;11487
8686;11488
8687;11489
8688;11490
8689;11491
8690;4889
8691;11492
8692;2477
8694;11493
8695;11494
8695;11495
8696;11496
8697;11497
8697;11498
8697;11499
8698;6566
8699;11500
8699;11501
8700;11502
8700;11503
8701;4283
8702;11504
8702;11505
8703;11506
8703;11507
8703;11508
8703;11509
8706;11510
8707;11511
8707;11512
8707;11513
8708;11514
8708;11515
8709;505
8709;506
8710;2749
8711;464
8712;11516
8713;298
8715;886
8715;11517
8716;11518
8717;2172
8718;11519
8718;11520
8719;11521
8719;11522
8720;11523
8722;11524
8722;11525
8722;11526
8723;11527
8724;11528
8725;11529
8726;11530
8727;11531
8728;11532
8729;2040
8729;2041
8730;11533
8730;11534
8730;11535
8732;1199
8732;11536
8732;11537
8734;11538
8736;11539
8736;11540
8736;11541
8736;11542
8737;11543
8738;11544
8739;11545
8739;11546
8740;11547
8740;11548
8741;11549
8742;6797
8743;11550
8743;11551
8744;11552
8745;11553
8745;11554
8746;8949
8747;11555
8747;11556
8748;5896
8749;11557
8749;11558
8749;11559
8749;11560
8750;11561
8751;11562
8752;11563
8752;11564
8753;8424
8753;11565
8754;694
8755;11566
8755;11567
8756;6103
8757;11568
8758;2728
8759;11569
8760;11570
8761;11478
8761;11571
8761;11479
8762;1831
8763;11572
8763;1635
8763;11573
8763;11574
8763;4872
8763;1636
8763;4870
8763;1637
8764;1213
8764;9691
8764;11575
8765;11576
8766;2814
8767;11577
8767;11578
8767;11579
8768;11580
8768;11581
8768;4292
8769;836
8769;11582
8770;2771
8770;4464
8770;6316
8771;11583
8771;11584
8772;251
8773;2856
8773;2733
8774;11585
8775;11586
8776;11587
8777;11588
8777;11589
8777;11590
8777;11591
8778;11592
8779;2710
8780;87
8781;11593
8782;11594
8783;245
8784;11595
8784;5045
8785;11596
8786;1490
8786;2125
8787;11597
8788;11598
8789;1377
8790;11599
8792;8371
8792;11600
8793;11601
8794;11602
8794;11603
8795;11604
8796;11605
8797;11606
8797;11607
8798;11608
8799;11609
8800;11610
8800;11611
8800;11612
8800;11613
8800;6101
8801;11614
8802;11615
8802;11616
8804;11617
8804;11618
8804;11619
8805;11620
8805;11621
8806;692
8807;11622
8808;4765
8808;4766
8809;11623
8810;11624
8811;11625
8812;11626
8813;9838
8814;11627
8815;11628
8816;6319
8817;11629
8817;11630
8817;11631
8817;11632
8817;11633
8817;11634
8817;11635
8817;11484
8818;2409
8818;11636
8818;2410
8819;11637
8820;11638
8821;11639
8822;11640
8823;11641
8824;11642
8825;11643
8825;11109
8825;7247
8826;1124
8827;11644
8827;11645
8829;7635
8830;524
8832;11646
8833;1491
8834;11647
8834;11648
8835;11649
8835;11650
8835;11651
8836;11652
8836;11653
8837;11654
8837;11655
8837;11656
8837;6857
8837;11657
8838;11658
8839;11659
8839;11660
8840;8334
8840;11661
8840;11662
8841;11663
8842;2082
8842;8369
8843;559
8844;2689
8846;5838
8847;11664
8847;11665
8848;11666
8848;11667
8848;11668
8848;11669
8849;11670
8849;11671
8850;6067
8850;11672
8850;11673
8851;11674
8852;528
8853;9063
8854;11675
8854;11676
8854;11677
8855;11678
8856;11679
8857;11680
8858;5732
8858;5733
8860;11681
8860;11682
8860;11683
8860;11684
8860;11685
8861;11686
8862;763
8863;439
8864;777
8865;2271
8866;11687
8867;11688
8868;11689
8868;11690
8868;11691
8869;150
8870;11692
8870;11693
8872;11694
8874;11695
8875;4436
8875;4439
8875;11696
8876;7094
8877;11697
8878;3006
8879;11698
8879;11699
8879;11700
8880;8532
8880;8534
8880;11701
8881;11702
8882;11703
8883;11704
8886;5565
8887;11705
8887;11706
8887;11707
8887;11708
8888;6193
8889;11709
8889;11710
8890;11711
8891;11712
8891;11713
8892;748
8892;11714
8893;11715
8893;11716
8893;11717
8893;11718
8893;1562
8895;11719
8896;11720
8897;11721
8897;11722
8897;11723
8898;695
8899;11724
8899;11725
8900;11726
8901;11727
8901;11728
8902;11729
8904;11730
8905;11731
8906;11732
8907;11733
8908;7931
8908;6023
8909;11734
8910;11735
8910;11736
8911;5279
8912;2044
8912;11737
8912;2043
8912;11738
8913;11739
8914;11740
8914;11741
8915;11742
8915;11743
8915;11744
8915;11745
8915;11746
8916;11747
8917;11748
8918;11749
8919;11750
8920;11751
8920;11752
8922;11753
8923;323
8923;3576
8924;7394
8925;6983
8925;554
8926;7680
8928;6052
8928;4786
8929;11754
8929;11755
8930;11756
8931;11757
8931;4393
8933;11758
8934;11530
8934;11759
8935;11760
8935;11761
8936;11762
8937;721
8939;11763
8940;11764
8941;11765
8941;11766
8941;11767
8941;11768
8941;11769
8942;11770
8943;5459
8944;11771
8944;11772
8945;11773
8945;11774
8946;3338
8948;1120
8948;1871
8948;1195
8949;11775
8950;1234
8950;5231
8951;11776
8951;11777
8953;11778
8954;11779
8954;11780
8954;11781
8954;11782
8954;11783
8955;11784
8956;2659
8957;11785
8957;11786
8958;1654
8958;240
8958;3142
8959;11787
8960;1212
8963;11788
8964;11789
8964;11790
8965;11791
8965;11792
8967;11793
8967;11794
8967;11795
8969;11796
8970;5425
8971;11797
8971;11798
8972;11799
8972;11800
8974;11801
8975;1643
8976;3638
8976;11802
8976;11803
8977;11804
8977;11805
8977;11806
8978;11807
8978;11808
8979;11809
8979;11810
8980;6086
8981;11811
8981;11812
8982;11601
8982;11813
8983;11814
8984;11815
8985;2397
8986;10980
8986;10981
8987;11816
8988;11817
8989;11818
8990;11819
8991;11820
8992;11821
8993;11822
8994;6717
8994;11823
8995;11824
8995;11825
8996;11826
8996;11827
8997;3670
8999;4889
9001;1234
9002;4701
9003;11828
9004;11829
9005;11830
9007;11831
9008;11832
9009;11833
9009;11834
9010;11835
9010;11836
9010;11837
9011;3116
9012;1402
9012;11838
9012;11839
9013;11840
9014;9377
9014;9378
9015;6034
9015;11841
9016;11842
9016;11843
9016;11844
9018;11845
9020;9563
9020;9564
9021;11846
9022;3082
9023;7018
9024;11847
9026;11848
9026;11849
9027;1429
9028;11850
9029;11851
9030;11852
9031;11853
9031;11854
9032;11855
9032;11856
9033;11857
9034;11858
9034;11859
9035;11860
9036;11861
9037;11862
9038;11863
9038;11864
9040;5461
9041;4334
9042;11865
9042;11866
9043;11867
9045;11868
9045;11869
9045;11870
9046;11871
9046;11872
9047;11873
9047;11874
9047;11875
9048;11876
9049;11877
9049;11878
9050;11879
9050;11880
9050;11881
9051;4394
9052;11882
9053;641
9055;6984
9056;11883
9056;11884
9056;11885
9056;11886
9057;11887
9057;11888
9057;11889
9057;11890
9057;11891
9057;11892
9060;11893
9061;11894
9063;5441
9064;11895
9064;11896
9065;5738
9066;11897
9066;11898
9066;11899
9067;11900
9068;271
9068;11901
9069;11902
9069;2702
9070;11903
9071;11904
9071;6883
9071;11905
9072;11906
9073;11907
9073;11908
9075;11909
9076;5566
9077;11910
9077;3525
9078;238
9078;1970
9078;11911
9078;239
9078;1877
9079;11912
9080;11913
9081;11914
9081;11915
9081;11916
9081;11917
9081;11918
9082;11919
9083;11920
9084;11921
9085;11922
9086;1126
9087;2301
9087;11923
9088;2896
9088;3342
9089;11924
9090;9192
9091;11925
9092;11926
9092;11927
9093;6459
9093;7387
9093;7388
9094;263
9094;4999
9095;11928
9097;11929
9097;11930
9097;11931
9098;994
9099;8094
9100;11932
9100;11933
9101;1593
9102;4629
9105;11934
9106;11935
9106;11936
9106;11937
9107;11938
9107;11939
9107;11940
9108;11941
9108;11942
9109;11943
9109;9083
9110;2087
9113;11944
9114;4166
9115;11945
9116;11946
9116;11947
9117;6881
9117;6883
9117;6884
9118;1747
9119;973
9121;11948
9121;11949
9122;4153
9123;5978
9123;11950
9124;11951
9124;11952
9126;6600
9126;6601
9127;11953
9128;11954
9129;11955
9129;11956
9130;11957
9131;11958
9131;11959
9131;11960
9132;11961
9132;11962
9132;11963
9133;11964
9133;11965
9133;11177
9134;11966
9134;11967
9134;11968
9134;11969
9134;11970
9134;11971
9135;2500
9136;11972
9137;11973
9137;11974
9138;11975
9138;11976
9139;11977
9140;11978
9140;11979
9141;11596
9142;5530
9143;1317
9144;11980
9145;831
9145;832
9145;10906
9147;2672
9148;11981
9149;11982
9149;11983
9149;11984
9151;4166
9153;11985
9153;11986
9154;2728
9155;11987
9156;11988
9156;11989
9157;11990
9158;11991
9158;11992
9159;11993
9160;4865
9161;445
9162;11994
9162;11995
9163;11996
9164;4330
9164;11997
9165;11998
9165;11999
9166;6755
9167;12000
9168;12001
9169;9239
9170;12002
9170;12003
9171;12004
9172;12005
9172;12006
9173;12007
9174;12008
9175;12009
9175;8809
9175;12010
9176;12011
9177;12012
9177;12013
9177;12014
9179;12015
9179;12016
9180;12017
9180;12018
9180;12019
9181;12020
9181;12021
9182;12022
9182;12023
9183;12024
9183;7546
9184;5270
9185;12025
9185;4534
9185;4535
9186;12026
9186;12027
9187;3053
9187;12028
9188;12029
9188;12030
9189;5466
9190;12031
9191;10802
9191;10803
9191;10804
9193;12032
9194;12033
9195;11304
9196;12034
9196;12035
9196;12036
9196;12037
9197;7093
9198;1954
9199;12038
9200;372
9201;1309
9202;2900
9202;323
9203;2243
9204;8646
9205;12039
9205;12040
9205;12041
9205;12042
